No;Latitude;Longitude;Altitude;Speed;Time
2808;47.300733;8.739198;524.3;50;15:12:48.120
2809;47.300757;8.7391;524.3;50;15:12:48.620
2810;47.300785;8.739011;524.1;44.6;15:12:49.120
2811;47.300815;8.738929;523.6;44.1;15:12:49.620
2812;47.300858;8.738867;523;43.7;15:12:50.120
2813;47.300906;8.738824;522.1;44.2;15:12:50.620
2814;47.300955;8.738781;521.3;44.7;15:12:51.120
2815;47.300998;8.738742;520.5;44.6;15:12:51.620
2816;47.301053;8.738709;519.9;45.1;15:12:52.120
2817;47.301113;8.738692;519.5;45.6;15:12:52.620
2818;47.301177;8.738682;519.2;46.4;15:12:53.120
2819;47.301232;8.738679;519;46.6;15:12:53.620
2820;47.301292;8.738684;518.8;47.2;15:12:54.120
2821;47.301359;8.7387;518.6;47.5;15:12:54.620
2822;47.301428;8.738735;518;48.8;15:12:55.120
2823;47.30149;8.738784;517.4;48.5;15:12:55.620
2824;47.301539;8.738839;516.9;51.1;15:12:56.120
2825;47.301588;8.738898;516.6;52.6;15:12:56.620
2826;47.301631;8.73896;516.6;50.5;15:12:57.120
2827;47.301667;8.739041;516.6;50.3;15:12:57.620
2828;47.301684;8.739121;516.5;50.4;15:12:58.120
2829;47.301705;8.739201;516.2;51.8;15:12:58.620
2830;47.301735;8.739275;515.8;53;15:12:59.120
2831;47.301784;8.739369;515.2;54.5;15:12:59.620
2832;47.301826;8.739471;514.5;55.2;15:13:00.120
2833;47.301862;8.739557;513.7;57.1;15:13:00.620
2834;47.301886;8.73963;513.1;57.1;15:13:01.120
2835;47.301906;8.739719;512.7;56.8;15:13:01.620
2836;47.301916;8.739857;512.5;56.5;15:13:02.120
2837;47.301919;8.74;512.4;55.6;15:13:02.620
2838;47.301916;8.740123;512.6;55.2;15:13:03.120
2839;47.301911;8.740213;513;55.4;15:13:03.620
2840;47.301904;8.740316;513.7;54.7;15:13:04.120
2841;47.301895;8.740438;514.2;54.6;15:13:04.620
2842;47.301885;8.740563;514.4;54.6;15:13:05.120
2843;47.301873;8.740669;514.4;54.6;15:13:05.620
2844;47.30186;8.740743;514.4;54.8;15:13:06.120
2845;47.301849;8.740832;514.1;54.8;15:13:06.620
2846;47.301839;8.740927;513.6;55.5;15:13:07.120
2847;47.301829;8.741056;512.9;56;15:13:07.620
2848;47.30182;8.741172;512.3;57.4;15:13:08.120
2849;47.30181;8.741311;512;64.6;15:13:08.620
2850;47.301801;8.74144;512.1;76;15:13:09.120
2851;47.301793;8.741578;512.7;83.9;15:13:09.620
2852;47.301787;8.741682;514.4;83;15:13:10.120
2853;47.301783;8.741768;517.2;83;15:13:10.620
2854;47.301781;8.741862;520.5;83.7;15:13:11.120
2855;47.301778;8.742009;523.9;84.8;15:13:11.620
2856;47.301777;8.742231;527.4;86.6;15:13:12.120
2857;47.301775;8.742476;532.6;88.9;15:13:12.620
2858;47.301772;8.742719;539.1;88.9;15:13:13.120
2859;47.301768;8.742914;546.7;81.5;15:13:13.620
2860;47.301766;8.743074;554.2;81.5;15:13:14.120
2861;47.301767;8.743198;561.2;77.6;15:13:14.620
2862;47.301772;8.743331;568.2;68.2;15:13:15.120
2863;47.30178;8.743463;574.7;65.1;15:13:15.620
2864;47.301792;8.743594;582.2;60.9;15:13:16.120
2865;47.30181;8.743698;588.8;60.5;15:13:16.620
2866;47.301831;8.743807;595.8;60.5;15:13:17.120
2867;47.301858;8.743909;601.5;57.4;15:13:17.620
2868;47.301881;8.743997;607.1;61.2;15:13:18.120
2869;47.301903;8.744075;612;61.7;15:13:18.620
2870;47.301921;8.744159;617;61.7;15:13:19.120
2871;47.301938;8.744288;621.5;54.8;15:13:19.620
2872;47.301957;8.744407;625.1;50.4;15:13:20.120
2873;47.301978;8.744528;627.2;49.3;15:13:20.620
2874;47.301997;8.744618;628.1;48.4;15:13:21.120
2875;47.30201;8.744724;628.4;48.2;15:13:21.620
2876;47.302015;8.744835;628.6;49.1;15:13:22.120
2877;47.30201;8.744944;628.9;50.7;15:13:22.620
2878;47.301993;8.745023;629.3;50.2;15:13:23.120
2879;47.301968;8.745085;629.7;49.9;15:13:23.620
2880;47.301942;8.745151;630.1;50.7;15:13:24.120
2881;47.301909;8.745235;630.6;51.2;15:13:24.620
2882;47.301857;8.745301;631;51.9;15:13:25.120
2883;47.301783;8.745339;631.4;52.1;15:13:25.620
2884;47.301719;8.745335;631.7;52.8;15:13:26.120
2885;47.301668;8.745309;632;53.3;15:13:26.620
2886;47.301626;8.745257;632.4;51.6;15:13:27.120
2887;47.301575;8.745195;632.8;51.6;15:13:27.620
2888;47.301531;8.745109;633.1;51.3;15:13:28.120
2889;47.301502;8.745006;633;51.3;15:13:28.620
2890;47.30149;8.744895;632.6;52.1;15:13:29.120
2891;47.301491;8.744789;632;52.2;15:13:29.620
2892;47.301499;8.7447;631.2;54.7;15:13:30.120
2893;47.301517;8.744602;630.7;55.7;15:13:30.620
2894;47.301536;8.744509;630.6;56.5;15:13:31.120
2895;47.301556;8.744414;631;55.4;15:13:31.620
2896;47.301567;8.744343;631.9;54.5;15:13:32.120
2897;47.301586;8.744261;633.3;52;15:13:32.620
2898;47.301617;8.744185;634.7;49.7;15:13:33.120
2899;47.301669;8.744091;636;47;15:13:33.620
2900;47.301715;8.744009;636.8;45.9;15:13:34.120
2901;47.301748;8.74391;637;45.9;15:13:34.620
2902;47.301762;8.743804;636.6;47.6;15:13:35.120
2903;47.301769;8.743698;635.8;50.3;15:13:35.620
2904;47.30177;8.743603;634.8;52.1;15:13:36.120
2905;47.301768;8.743521;633.8;54.3;15:13:36.620
2906;47.301766;8.743416;633;56.5;15:13:37.120
2907;47.301762;8.743305;632.6;57.2;15:13:37.620
2908;47.301759;8.743189;632.4;56.7;15:13:38.120
2909;47.301754;8.743106;632.4;56.7;15:13:38.620
2910;47.301751;8.743043;632.6;55.6;15:13:39.120
2911;47.30175;8.743014;633;54.1;15:13:39.620
2912;47.301751;8.742955;633.4;51.9;15:13:40.120
2913;47.301757;8.742851;633.6;51.9;15:13:40.620
2914;47.301768;8.742678;633.5;50.6;15:13:41.120
2915;47.301789;8.742514;633.2;50.6;15:13:41.620
2916;47.301813;8.742386;632.9;50.5;15:13:42.120
2917;47.301849;8.742307;632.7;49.9;15:13:42.620
2918;47.301888;8.742249;632.9;48.9;15:13:43.120
2919;47.30193;8.742197;633.4;41.5;15:13:43.620
2920;47.30197;8.742158;634.2;39.9;15:13:44.120
2921;47.302013;8.742132;634.9;36.7;15:13:44.620
2922;47.302051;8.742123;635.3;35.8;15:13:45.120
2923;47.302087;8.742125;635.3;35.4;15:13:45.620
2924;47.302129;8.742133;635.1;38;15:13:46.120
2925;47.30219;8.742147;634.9;38;15:13:46.620
2926;47.30226;8.742166;634.7;38.7;15:13:47.120
2927;47.302324;8.742187;634.5;38.6;15:13:47.620
2928;47.302372;8.742217;634.2;38;15:13:48.120
2929;47.30241;8.742252;633.7;38.2;15:13:48.620
2930;47.302454;8.742292;633;38.9;15:13:49.120
2931;47.302499;8.742329;632.5;41.6;15:13:49.620
2932;47.302541;8.742378;631.9;42.1;15:13:50.120
2933;47.302573;8.742431;631.4;42.9;15:13:50.620
2934;47.302609;8.742491;630.6;44.9;15:13:51.120
2935;47.302654;8.742537;630;46;15:13:51.620
2936;47.302694;8.742574;629.3;48.3;15:13:52.120
2937;47.302728;8.742622;628.9;48.3;15:13:52.620
2938;47.30276;8.742692;628.8;48.8;15:13:53.120
2939;47.3028;8.742798;629;48.8;15:13:53.620
2940;47.302834;8.7429;629.4;47.6;15:13:54.120
2941;47.302857;8.743012;629.9;47.6;15:13:54.620
2942;47.30287;8.743101;630.4;46.8;15:13:55.120
2943;47.302879;8.743188;630.8;46.9;15:13:55.620
2944;47.302884;8.743264;631.1;46.9;15:13:56.120
2945;47.302883;8.743357;631.3;47.8;15:13:56.620
2946;47.302877;8.743454;631.4;48.2;15:13:57.120
2947;47.302866;8.743547;631.6;49.2;15:13:57.620
2948;47.302843;8.74361;631.8;48.9;15:13:58.120
2949;47.302812;8.743677;632.2;48.8;15:13:58.620
2950;47.302767;8.743749;632.4;49.4;15:13:59.120
2951;47.30272;8.743837;632.3;51.5;15:13:59.620
2952;47.302655;8.743902;632.1;52.7;15:14:00.120
2953;47.302586;8.743944;632.1;56.2;15:14:00.620
2954;47.30251;8.743958;632.3;57.5;15:14:01.120
2955;47.302444;8.743959;632.7;57.6;15:14:01.620
2956;47.302371;8.743949;633.3;57.2;15:14:02.120
2957;47.302303;8.743927;633.8;56.8;15:14:02.620
2958;47.302247;8.743891;634.2;57.1;15:14:03.120
2959;47.302198;8.743841;634.2;57;15:14:03.620
2960;47.30214;8.743785;634;58.4;15:14:04.120
2961;47.302054;8.743725;633.9;59.2;15:14:04.620
2962;47.301972;8.743664;634.1;58.9;15:14:05.120
2963;47.301902;8.743586;634.5;57.6;15:14:05.620
2964;47.301854;8.743508;635.2;57.1;15:14:06.120
2965;47.301802;8.743432;635.9;55.5;15:14:06.620
2966;47.301759;8.743362;636.5;53.5;15:14:07.120
2967;47.301725;8.743273;637;51.7;15:14:07.620
2968;47.301708;8.743165;637.4;50.4;15:14:08.120
2969;47.301704;8.743062;637.8;48.3;15:14:08.620
2970;47.301717;8.742979;638.3;46.1;15:14:09.120
2971;47.301742;8.742925;638.8;42.4;15:14:09.620
2972;47.301777;8.742885;639.5;41;15:14:10.120
2973;47.301809;8.742862;640;40.6;15:14:10.620
2974;47.301852;8.742857;640.7;41;15:14:11.120
2975;47.301897;8.742871;641.4;40.4;15:14:11.620
2976;47.301954;8.742906;642.2;40;15:14:12.120
2977;47.301998;8.742949;643.1;38.5;15:14:12.620
2978;47.302041;8.742998;644;37.7;15:14:13.120
2979;47.302072;8.743043;644.6;34.9;15:14:13.620
2980;47.302102;8.743097;644.9;34.8;15:14:14.120
2981;47.302126;8.743165;644.9;36;15:14:14.620
2982;47.302151;8.74324;644.8;38.1;15:14:15.120
2983;47.302173;8.743317;644.9;41.5;15:14:15.620
2984;47.302188;8.743386;645.2;43.1;15:14:16.120
2985;47.302192;8.743454;645.8;41.8;15:14:16.620
2986;47.302189;8.743508;646.1;42.6;15:14:17.120
2987;47.302174;8.74354;646.1;43.8;15:14:17.620
2988;47.302153;8.743584;645.8;45.9;15:14:18.120
2989;47.302118;8.743655;645.7;50.6;15:14:18.620
2990;47.302075;8.743763;645.9;51;15:14:19.120
2991;47.302012;8.743842;646.4;50.5;15:14:19.620
2992;47.301936;8.743881;646.7;51.8;15:14:20.120
2993;47.301861;8.74387;646.9;52;15:14:20.620
2994;47.3018;8.743831;647.1;51.9;15:14:21.120
2995;47.301756;8.743775;647.3;51.2;15:14:21.620
2996;47.301714;8.74371;647.8;48.9;15:14:22.120
2997;47.301677;8.743647;648.4;47;15:14:22.620
2998;47.301646;8.74357;649;45.1;15:14:23.120
2999;47.301627;8.743488;649.2;44;15:14:23.620
3000;47.301613;8.7434;649;44;15:14:24.120
3001;47.301602;8.743324;648.4;45.9;15:14:24.620
3002;47.301594;8.743236;647.9;46.6;15:14:25.120
3003;47.301592;8.74315;647.8;49.4;15:14:25.620
3004;47.301597;8.743059;648.1;50.8;15:14:26.120
3005;47.30161;8.742976;648.8;49.1;15:14:26.620
3006;47.301628;8.74288;649.5;48.6;15:14:27.120
3007;47.301649;8.742782;650.4;47;15:14:27.620
3008;47.301671;8.742692;651.3;44.9;15:14:28.120
3009;47.301699;8.74262;652;42.3;15:14:28.620
3010;47.301729;8.742563;652.7;40.5;15:14:29.120
3011;47.301762;8.742503;653.4;40.1;15:14:29.620
3012;47.301794;8.74245;654.2;39.3;15:14:30.120
3013;47.301834;8.742405;655;36.7;15:14:30.620
3014;47.301876;8.742379;655.5;34.4;15:14:31.120
3015;47.301919;8.742361;655.5;33.5;15:14:31.620
3016;47.301956;8.742349;655;34.6;15:14:32.120
3017;47.302005;8.742337;654;39.2;15:14:32.620
3018;47.302059;8.742331;653.3;42.9;15:14:33.120
3019;47.302111;8.742343;652.9;44.6;15:14:33.620
3020;47.302139;8.74238;652.7;43.5;15:14:34.120
3021;47.302166;8.742435;652.6;42.8;15:14:34.620
3022;47.302202;8.742495;652;45.2;15:14:35.120
3023;47.30226;8.742556;650.9;47.2;15:14:35.620
3024;47.302309;8.742635;649.3;51.5;15:14:36.120
3025;47.30234;8.742722;647.8;53.1;15:14:36.620
3026;47.302358;8.742819;646.4;58.7;15:14:37.120
3027;47.302372;8.742916;645.6;59.4;15:14:37.620
3028;47.302388;8.743022;645.1;61.2;15:14:38.120
3029;47.302395;8.74311;644.9;61.2;15:14:38.620
3030;47.302398;8.743193;644.8;60.7;15:14:39.120
3031;47.302395;8.74329;644.9;60.7;15:14:39.620
3032;47.302387;8.743432;645.2;60.7;15:14:40.120
3033;47.302368;8.743584;645.9;55.3;15:14:40.620
3034;47.30233;8.74371;646.7;54;15:14:41.120
3035;47.302279;8.743796;647.3;53;15:14:41.620
3036;47.302227;8.74385;647.5;53.3;15:14:42.120
3037;47.30218;8.743911;647.2;54.9;15:14:42.620
3038;47.302131;8.743972;646.9;57.7;15:14:43.120
3039;47.302065;8.744042;646.8;57.7;15:14:43.620
3040;47.301992;8.744092;647.3;58.4;15:14:44.120
3041;47.301918;8.744131;648.1;58.1;15:14:44.620
3042;47.301855;8.744159;648.9;57.6;15:14:45.120
3043;47.301781;8.744176;649.5;57.9;15:14:45.620
3044;47.301694;8.744179;649.6;58;15:14:46.120
3045;47.301605;8.744162;649.4;59.2;15:14:46.620
3046;47.301539;8.744127;649.3;60.7;15:14:47.120
3047;47.301489;8.74408;649.3;61.4;15:14:47.620
3048;47.301438;8.744022;649.6;60.2;15:14:48.120
3049;47.301364;8.743958;649.9;60.2;15:14:48.620
3050;47.301293;8.743874;650.2;57.3;15:14:49.120
3051;47.301239;8.743775;650.3;56.8;15:14:49.620
3052;47.301211;8.743675;650.1;56;15:14:50.120
3053;47.301192;8.74358;649.7;55.7;15:14:50.620
3054;47.301174;8.743491;649.5;55.5;15:14:51.120
3055;47.301164;8.743383;649.6;53.3;15:14:51.620
3056;47.301165;8.743281;650.1;53.3;15:14:52.120
3057;47.301181;8.743187;650.6;47.6;15:14:52.620
3058;47.301202;8.743112;650.8;47.6;15:14:53.120
3059;47.301226;8.743029;650.5;45.5;15:14:53.620
3060;47.301255;8.742938;650;45.5;15:14:54.120
3061;47.301297;8.742855;649.5;49.4;15:14:54.620
3062;47.301354;8.742799;649.4;50.3;15:14:55.120
3063;47.301411;8.742761;649.5;47.6;15:14:55.620
3064;47.301461;8.742728;649.6;46.2;15:14:56.120
3065;47.301505;8.742691;649.5;45.6;15:14:56.620
3066;47.301562;8.742662;649.3;47;15:14:57.120
3067;47.301625;8.742646;649.2;47.8;15:14:57.620
3068;47.301684;8.742647;649.5;49.1;15:14:58.120
3069;47.30173;8.742658;650;49.8;15:14:58.620
3070;47.30178;8.742679;650.7;45.7;15:14:59.120
3071;47.301842;8.742705;651.1;44.6;15:14:59.620
3072;47.301904;8.742735;651.3;43;15:15:00.120
3073;47.30196;8.742772;651.2;42.2;15:15:00.620
3074;47.302016;8.74281;651;45;15:15:01.120
3075;47.302078;8.742848;650.9;45.6;15:15:01.620
3076;47.302136;8.742882;651;44.8;15:15:02.120
3077;47.302187;8.742924;651.1;44.5;15:15:02.620
3078;47.30223;8.742967;651.1;44;15:15:03.120
3079;47.302281;8.743014;650.8;43.4;15:15:03.620
3080;47.302329;8.74306;650.3;43.4;15:15:04.120
3081;47.302376;8.743118;649.8;47.7;15:15:04.620
3082;47.302416;8.743176;649.3;47.7;15:15:05.120
3083;47.302464;8.743235;648.7;47.9;15:15:05.620
3084;47.302512;8.743288;647.9;47.9;15:15:06.120
3085;47.302558;8.743363;647;49.9;15:15:06.620
3086;47.30259;8.743461;646.3;49.9;15:15:07.120
3087;47.302617;8.74357;645.9;54.2;15:15:07.620
3088;47.30264;8.743654;645.7;54.1;15:15:08.120
3089;47.302658;8.743725;645.8;53.5;15:15:08.620
3090;47.302667;8.743792;645.9;52.1;15:15:09.120
3091;47.30267;8.743872;645.9;50.5;15:15:09.620
3092;47.302669;8.743926;645.7;50;15:15:10.120
3093;47.302666;8.743953;645.4;50.7;15:15:10.620
3094;47.302659;8.744009;644.9;51.9;15:15:11.120
3095;47.302646;8.74412;644.7;51.9;15:15:11.620
3096;47.302622;8.744302;644.5;51.8;15:15:12.120
3097;47.302593;8.744454;644.2;51.8;15:15:12.620
3098;47.302566;8.744587;643.8;54.3;15:15:13.120
3099;47.302535;8.74468;643.3;54.8;15:15:13.620
3100;47.302488;8.744766;642.8;57.2;15:15:14.120
3101;47.302412;8.744832;642.5;58.6;15:15:14.620
3102;47.302334;8.744877;642.4;59.6;15:15:15.120
3103;47.302262;8.744926;642.5;60.6;15:15:15.620
3104;47.302202;8.744973;642.5;61.4;15:15:16.120
3105;47.302128;8.745034;642.5;61.9;15:15:16.620
3106;47.302049;8.745083;642.5;61.9;15:15:17.120
3107;47.301973;8.745135;642.5;62.4;15:15:17.620
3108;47.301908;8.745182;642.6;62.4;15:15:18.120
3109;47.301832;8.745228;642.9;60.9;15:15:18.620
3110;47.301741;8.74526;643.5;60.9;15:15:19.120
3111;47.301646;8.745277;644.1;59.6;15:15:19.620
3112;47.301565;8.745282;644.6;59.6;15:15:20.120
3113;47.301498;8.745279;644.8;62.1;15:15:20.620
3114;47.301434;8.745272;644.6;63.2;15:15:21.120
3115;47.301382;8.745252;644.4;63.4;15:15:21.620
3116;47.30135;8.745222;644.3;63.9;15:15:22.120
3117;47.30131;8.745182;644.8;63.6;15:15:22.620
3118;47.301245;8.745155;645.7;58.5;15:15:23.120
3119;47.301138;8.745104;646.8;58;15:15:23.620
3120;47.30105;8.745018;647.9;56;15:15:24.120
3121;47.300989;8.74487;648.6;56;15:15:24.620
3122;47.300963;8.744734;649.1;53.7;15:15:25.120
3123;47.300942;8.744617;649.4;52.4;15:15:25.620
3124;47.300929;8.744544;649.6;50.6;15:15:26.120
3125;47.300923;8.744455;649.9;48.7;15:15:26.620
3126;47.300929;8.744373;650.2;48;15:15:27.120
3127;47.300946;8.744271;650.3;47.1;15:15:27.620
3128;47.30097;8.744187;650.2;47.1;15:15:28.120
3129;47.300999;8.744096;650.1;48.2;15:15:28.620
3130;47.301031;8.744021;650.2;48.6;15:15:29.120
3131;47.301079;8.743958;650.5;49;15:15:29.620
3132;47.301141;8.743918;651;47.5;15:15:30.120
3133;47.301207;8.743891;651.6;44.4;15:15:30.620
3134;47.301264;8.743874;652.3;44.4;15:15:31.120
3135;47.301311;8.743866;652.8;41.5;15:15:31.620
3136;47.301362;8.743872;653.3;41.1;15:15:32.120
3137;47.301414;8.743887;653.7;40.4;15:15:32.620
3138;47.301465;8.743915;654.2;39;15:15:33.120
3139;47.301506;8.743947;654.5;38.2;15:15:33.620
3140;47.301547;8.743977;654.6;38;15:15:34.120
3141;47.301583;8.74401;654.5;38;15:15:34.620
3142;47.301614;8.74405;654.1;40.5;15:15:35.120
3143;47.301637;8.744122;653.6;41.2;15:15:35.620
3144;47.301661;8.744196;653.2;42.7;15:15:36.120
3145;47.301692;8.744286;653.1;43.7;15:15:36.620
3146;47.301717;8.744366;653.2;44.1;15:15:37.120
3147;47.301734;8.744452;653.5;45.4;15:15:37.620
3148;47.301743;8.744527;654.2;45.6;15:15:38.120
3149;47.301751;8.7446;655;44.9;15:15:38.620
3150;47.301752;8.744684;655.8;44.6;15:15:39.120
3151;47.301747;8.744783;656.1;45.2;15:15:39.620
3152;47.301731;8.744897;656;46.6;15:15:40.120
3153;47.301708;8.744996;655.6;48.5;15:15:40.620
3154;47.301675;8.74508;655.4;51;15:15:41.120
3155;47.30164;8.745137;655.4;51.3;15:15:41.620
3156;47.301611;8.745208;655.6;51.7;15:15:42.120
3157;47.301584;8.745281;655.6;52;15:15:42.620
3158;47.301546;8.745369;655.6;52.2;15:15:43.120
3159;47.301493;8.745437;655.5;53.5;15:15:43.620
3160;47.301442;8.745505;655.4;53.5;15:15:44.120
3161;47.301396;8.745573;655.6;53.5;15:15:44.620
3162;47.301344;8.745635;655.8;51.8;15:15:45.120
3163;47.301277;8.745678;656;51.8;15:15:45.620
3164;47.301205;8.745701;656;54.8;15:15:46.120
3165;47.301136;8.745714;656;55.2;15:15:46.620
3166;47.301061;8.745721;656.1;54.3;15:15:47.120
3167;47.300991;8.745722;656.3;53.7;15:15:47.620
3168;47.300934;8.745721;656.8;53.3;15:15:48.120
3169;47.300892;8.745721;657.3;52.7;15:15:48.620
3170;47.300846;8.745721;657.9;52.1;15:15:49.120
3171;47.300786;8.745721;658.3;52.2;15:15:49.620
3172;47.300738;8.745721;658.4;52.4;15:15:50.120
3173;47.300704;8.745721;658.6;52.4;15:15:50.620
3174;47.300681;8.745721;659.1;52.4;15:15:51.120
3175;47.300652;8.745637;660.1;52.4;15:15:51.620
3176;47.300624;8.745457;661.3;47.6;15:15:52.120
3177;47.300604;8.745165;662.3;45.7;15:15:52.620
3178;47.300591;8.74492;663.1;45.7;15:15:53.120
3179;47.300583;8.744744;663.6;44.7;15:15:53.620
3180;47.300578;8.744656;663.8;45;15:15:54.120
3181;47.30058;8.744582;663.6;45.6;15:15:54.620
3182;47.300588;8.744496;663.1;46.8;15:15:55.120
3183;47.300603;8.744406;662.4;48;15:15:55.620
3184;47.30063;8.744313;661.5;48.6;15:15:56.120
3185;47.300664;8.744237;660.7;51.6;15:15:56.620
3186;47.300704;8.744156;659.8;52.3;15:15:57.120
3187;47.300743;8.74407;659.3;54.8;15:15:57.620
3188;47.300793;8.743987;659.3;55.4;15:15:58.120
3189;47.300853;8.743922;659.9;54.5;15:15:58.620
3190;47.300915;8.743881;660.7;51.5;15:15:59.120
3191;47.300973;8.743854;661.7;48.3;15:15:59.620
3192;47.301023;8.74384;662.7;43.9;15:16:00.120
3193;47.301082;8.743836;663.5;39.7;15:16:00.620
3194;47.301137;8.743848;663.9;38.7;15:16:01.120
3195;47.301187;8.743872;664.1;40;15:16:01.620
3196;47.301225;8.743897;664.3;39.9;15:16:02.120
3197;47.30126;8.743912;664.4;39.7;15:16:02.620
3198;47.301289;8.743945;664.4;39.9;15:16:03.120
3199;47.301314;8.744009;664.3;39.8;15:16:03.620
3200;47.301334;8.744121;664;40.8;15:16:04.120
3201;47.30136;8.744226;663.6;40.8;15:16:04.620
3202;47.301386;8.744316;663.2;43.1;15:16:05.120
3203;47.301411;8.744387;662.8;45.6;15:16:05.620
3204;47.301425;8.744477;662.5;46.8;15:16:06.120
3205;47.301433;8.744573;662.4;47.4;15:16:06.620
3206;47.301433;8.744653;662.5;47.5;15:16:07.120
3207;47.301429;8.744719;662.7;48;15:16:07.620
3208;47.301425;8.744793;663;50.1;15:16:08.120
3209;47.301415;8.744892;663.5;51;15:16:08.620
3210;47.301394;8.744978;664.4;49.8;15:16:09.120
3211;47.301355;8.745051;665.4;49.4;15:16:09.620
3212;47.301309;8.745118;666.3;48.3;15:16:10.120
3213;47.30126;8.745211;667;47.9;15:16:10.620
3214;47.301218;8.745296;667.4;48.5;15:16:11.120
3215;47.30117;8.745367;667.6;48.9;15:16:11.620
3216;47.301122;8.745417;667.7;49.8;15:16:12.120
3217;47.30107;8.745467;667.8;50;15:16:12.620
3218;47.301023;8.745507;668;49.2;15:16:13.120
3219;47.300974;8.745546;668.2;48.4;15:16:13.620
3220;47.300922;8.745594;668.3;48.9;15:16:14.120
3221;47.300875;8.745661;668.3;48.5;15:16:14.620
3222;47.300824;8.745724;668.3;47.9;15:16:15.120
3223;47.300787;8.74576;668.5;48.2;15:16:15.620
3224;47.300755;8.745794;668.7;48.2;15:16:16.120
3225;47.300742;8.745847;669;48.2;15:16:16.620
3226;47.300712;8.745931;669.1;46.9;15:16:17.120
3227;47.300656;8.745998;669.1;46.9;15:16:17.620
3228;47.300567;8.746041;668.9;49.5;15:16:18.120
3229;47.300495;8.746057;668.8;50.5;15:16:18.620
3230;47.300433;8.74607;668.8;51;15:16:19.120
3231;47.300373;8.746076;668.8;51.8;15:16:19.620
3232;47.300283;8.746075;668.9;51.6;15:16:20.120
3233;47.300196;8.746063;669;51.6;15:16:20.620
3234;47.300131;8.746044;669.1;50.3;15:16:21.120
3235;47.300087;8.746006;669.1;49.4;15:16:21.620
3236;47.300037;8.745965;668.9;47.6;15:16:22.120
3237;47.299964;8.745913;668.5;47.5;15:16:22.620
3238;47.299896;8.745863;667.8;46.3;15:16:23.120
3239;47.299838;8.745799;667;46.2;15:16:23.620
3240;47.299799;8.745739;666.1;46.2;15:16:24.120
3241;47.299758;8.745679;665.5;43.9;15:16:24.620
3242;47.299722;8.745624;664.9;42.5;15:16:25.120
3243;47.299691;8.745564;664.3;41;15:16:25.620
3244;47.299671;8.745488;663.4;40.4;15:16:26.120
3245;47.299653;8.745413;662.1;40.8;15:16:26.620
3246;47.299638;8.745328;660.7;42.1;15:16:27.120
3247;47.299627;8.745264;659.1;44.2;15:16:27.620
3248;47.299619;8.74521;657.5;44.9;15:16:28.120
3249;47.299616;8.745187;656.2;46.3;15:16:28.620
3250;47.299618;8.745136;655.1;47.2;15:16:29.120
3251;47.299626;8.745044;654.2;47.9;15:16:29.620
3252;47.299638;8.744884;653.3;48;15:16:30.120
3253;47.299648;8.744735;652.5;48;15:16:30.620
3254;47.299664;8.744611;651.7;49.2;15:16:31.120
3255;47.299687;8.744533;650.9;48.9;15:16:31.620
3256;47.299722;8.744451;649.9;48.3;15:16:32.120
3257;47.299761;8.744362;649;48.5;15:16:32.620
3258;47.299799;8.744272;647.8;50.2;15:16:33.120
3259;47.299843;8.744193;646.5;50.6;15:16:33.620
3260;47.299889;8.744139;644.9;51.3;15:16:34.120
3261;47.299929;8.744081;643.5;52.7;15:16:34.620
3262;47.299966;8.744028;642.7;53.9;15:16:35.120
3263;47.300013;8.743959;642.4;52.1;15:16:35.620
3264;47.300077;8.743899;642.6;52.1;15:16:36.120
3265;47.300139;8.743834;642.9;48.9;15:16:36.620
3266;47.300195;8.74378;643.1;48.9;15:16:37.120
3267;47.300251;8.743734;643.3;45;15:16:37.620
3268;47.300316;8.743704;643.2;43.8;15:16:38.120
3269;47.300379;8.74368;642.8;42.8;15:16:38.620
3270;47.300434;8.743664;642.3;43.5;15:16:39.120
3271;47.300473;8.743655;641.7;45.6;15:16:39.620
3272;47.300524;8.743657;641.2;46.2;15:16:40.120
3273;47.300578;8.743664;640.8;48.5;15:16:40.620
3274;47.300651;8.743673;640.6;48.9;15:16:41.120
3275;47.300705;8.743678;640.5;50;15:16:41.620
3276;47.300766;8.743698;640.6;50.3;15:16:42.120
3277;47.300816;8.743742;640.9;50.3;15:16:42.620
3278;47.300881;8.743819;641.3;48.6;15:16:43.120
3279;47.300934;8.743903;641.7;47.9;15:16:43.620
3280;47.300987;8.743977;642.2;45.6;15:16:44.120
3281;47.301034;8.744037;642.4;45.2;15:16:44.620
3282;47.301078;8.744092;642.5;44.2;15:16:45.120
3283;47.301117;8.74416;642.2;44.5;15:16:45.620
3284;47.301151;8.744227;641.7;45.4;15:16:46.120
3285;47.301192;8.744282;641;47;15:16:46.620
3286;47.30123;8.744309;640.4;47;15:16:47.120
3287;47.301263;8.744353;639.9;46.9;15:16:47.620
3288;47.301285;8.744422;639.7;46.7;15:16:48.120
3289;47.301308;8.744537;639.5;46.1;15:16:48.620
3290;47.301337;8.74464;639.3;46.1;15:16:49.120
3291;47.301365;8.744745;639.1;45.9;15:16:49.620
3292;47.301385;8.744843;638.9;45.9;15:16:50.120
3293;47.301398;8.744944;638.6;46.2;15:16:50.620
3294;47.301413;8.745032;638.4;46.6;15:16:51.120
3295;47.301431;8.745111;638.1;47.2;15:16:51.620
3296;47.301444;8.745203;637.8;47.5;15:16:52.120
